"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-07-19 22:30:12+02","2022-07-19 22:30:35+02","451","1658262612","1658262635","23","19.608695652173914","9.203583587572836e+15","9.203607235872018e+15","23.054745011086474","23.44","22.74","0.1804626503448845","0.03256676816950004",0,0,0,17278,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:13+02","2022-07-19 22:30:36+02","1792","1658262613","1658262636","23","77.91304347826087","9.203584485338936e+15","9.203608194812172e+15","20.04979352678572","22.98","7.43","4.023733430817801","16.190430722280794",0,0,0,17265,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:19+02","2022-07-19 22:30:43+02","358","1658262619","1658262643","24","14.916666666666666","9.203586071194132e+15","9.203610339862712e+15","18.81273743016761","24.15","14.59","3.1764700019299545","10.089961673160886",0,0,0,17949,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:29+02","2022-07-19 22:30:44+02","532","1658262629","1658262644","15","35.46666666666667","9.203595726600568e+15","9.203610699929432e+15","12.204548872180458","14.76","9.95","1.3079357895638757","1.7106960296220788",0,0,0,18156,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:26+02","2022-07-19 22:30:47+02","358","1658262626","1658262647","21","17.047619047619047","9.203592437625788e+15","9.20361443324492e+15","18.50097765363128","21.87","16.32","1.3297473042110914","1.768227893056665",0,0,0,18240,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:26+02","2022-07-19 22:30:48+02","1522","1658262626","1658262648","22","69.18181818181819","9.203597948284864e+15","9.203619860309372e+15","15.433580814717454","21.53","8.67","3.4214008366144695","11.705983684786192",0,0,0,18261,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:29+02","2022-07-19 22:30:50+02","1015","1658262629","1658262650","21","48.333333333333336","9.203600676506914e+15","9.203621853415274e+15","14.198147783251212","20.81","5.71","4.783212808462317","22.879124771037965",0,0,0,17271,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:34+02","2022-07-19 22:30:58+02","269","1658262634","1658262658","24","11.208333333333334","9.203600742962608e+15","9.203625432542936e+15","21.091412639405213","24.51","17.55","1.9582682183281932","3.8348144149142764",0,0,0,18043,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:41+02","2022-07-19 22:30:59+02","552","1658262641","1658262659","18","30.666666666666668","9.203607855032272e+15","9.20362558881263e+15","13.597807971014499","17.57","9.48","2.2776116409551452","5.187514787014389",0,0,0,18165,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:39+02","2022-07-19 22:31:02+02","360","1658262639","1658262662","23","15.652173913043478","9.20360610821666e+15","9.203629433069106e+15","21.250361111111097","23.21","19.69","0.8987565738200943","0.8077633789848347",0,0,0,18242,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:39+02","2022-07-19 22:31:03+02","1739","1658262639","1658262663","24","72.45833333333333","9.203609589796936e+15","9.203634997896346e+15","15.30169637722828","23.56","8.13","4.043565737754147","16.35042387553924",0,0,0,18269,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:44+02","2022-07-19 22:31:04+02","11","1658262644","1658262664","20","0.55","9.203616127789976e+15","9.20363642685878e+15","20.217272727272732","20.29","20.09","0.06512924214067102","0.004241818181818157",0,0,0,16748,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:44+02","2022-07-19 22:31:05+02","780","1658262644","1658262665","21","37.142857142857146","9.203616344323002e+15","9.203636852446104e+15","13.106294871794892","20.08","5.99","3.9450958477562925","15.563781247983941",0,0,0,17287,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:49+02","2022-07-19 22:31:13+02","422","1658262649","1658262673","24","17.583333333333332","9.203616076273648e+15","9.203640433173896e+15","20.56099526066352","24.17","17.54","1.8384243886427807","3.3798042327565816",0,0,0,18125,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:56+02","2022-07-19 22:31:14+02","471","1658262656","1658262674","18","26.166666666666668","9.20362289979634e+15","9.203640681395488e+15","13.877430997876866","17.53","10.21","2.187562031464519","4.785427641505175",0,0,0,18171,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:55+02","2022-07-19 22:31:17+02","248","1658262655","1658262677","22","11.272727272727273","9.203621606050126e+15","9.2036444215071e+15","20.429395161290323","22.7","18.49","1.1720251501256704","1.3736429525271003",0,0,0,18114,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:54+02","2022-07-19 22:31:18+02","1559","1658262654","1658262678","24","64.95833333333333","9.203625905809106e+15","9.203649936217762e+15","14.98757536882618","23.1","8.79","3.6132029886991357","13.055235837544368",0,0,0,18257,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:59+02","2022-07-19 22:31:19+02","311","1658262659","1658262679","20","15.55","9.20363057499164e+15","9.203651358424154e+15","18.10479099678457","20.73","15.67","1.4051150353719648","1.974348262628358",0,0,0,17234,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:04+02","2022-07-19 22:31:20+02","327","1658262664","1658262680","16","20.4375","9.203635693750768e+15","9.203651677513534e+15","13.268379204892975","15.84","10.7","1.4811082745002915","2.193681720793231",0,0,0,17250,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:03+02","2022-07-19 22:31:28+02","389","1658262663","1658262688","25","15.56","9.203630417344268e+15","9.203655431715888e+15","21.766375321336763","24.76","18.85","1.721192038683821","2.9625020340285686",0,0,0,18169,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:10+02","2022-07-19 22:31:29+02","549","1658262670","1658262689","19","28.894736842105264","9.20363657499916e+15","9.203655664018856e+15","13.974499089253193","18.85","9.67","2.468301518350598","6.092512385491866",0,0,0,18170,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:09+02","2022-07-19 22:31:32+02","299","1658262669","1658262692","23","13","9.203635912515696e+15","9.203659347484016e+15","20.381806020066897","23.38","17.9","1.5027168067109953","2.2581578011716905",0,0,0,18259,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:09+02","2022-07-19 22:31:33+02","1406","1658262669","1658262693","24","58.583333333333336","9.203640965840508e+15","9.203664890310178e+15","14.740654338549072","23.51","8.69","3.768729644091653","14.203323130255196",0,0,0,18256,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:09+02","2022-07-19 22:31:34+02","123","1658262669","1658262694","25","4.92","9.203640984779784e+15","9.203666427293898e+15","24.37430894308943","25.4","23.29","0.5901237454291819","0.34824603491936584",0,0,0,17239,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:11+02","2022-07-19 22:31:35+02","730","1658262671","1658262695","24","30.416666666666668","9.203642930062072e+15","9.203666680565068e+15","16.84139726027396","23.49","10.46","3.7720719028204277","14.228526440047323",0,0,0,17273,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:19+02","2022-07-19 22:31:43+02","555","1658262679","1658262703","24","23.125","9.203645860825262e+15","9.203670366350144e+15","19.52834234234232","24.34","14.46","2.797665051107054","7.826929738185836",0,0,0,18134,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:29+02","2022-07-19 22:31:44+02","309","1658262689","1658262704","15","20.6","9.203655904456656e+15","9.203670640706164e+15","12.155566343042077","14.62","9.72","1.4224320971741757","2.0233130710713234",0,0,0,18143,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:24+02","2022-07-19 22:31:47+02","526","1658262684","1658262707","23","22.869565217391305","9.203651019845602e+15","9.203674433234172e+15","19.06750950570342","23.27","14.92","2.419619347257696","5.854557785623759",0,0,0,18246,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:24+02","2022-07-19 22:31:48+02","1237","1658262684","1658262708","24","51.541666666666664","9.203655827843538e+15","9.20367987259676e+15","14.934357316087304","23.72","8.64","4.333826740710827","18.782054218500228",0,0,0,18254,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:24+02","2022-07-19 22:31:50+02","1144","1658262684","1658262710","26","44","9.203656205996576e+15","9.20368197158768e+15","15.69731643356643","25.32","5.7","5.686905671519012","32.34089611675511",0,0,0,17286,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:34+02","2022-07-19 22:31:58+02","339","1658262694","1658262718","24","14.125","9.203660934166156e+15","9.203685433159768e+15","21.57126843657818","24.31","18.48","1.6053655914359457","2.5771986821664834",0,0,0,18117,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:40+02","2022-07-19 22:31:59+02","552","1658262700","1658262719","19","29.05263157894737","9.203666800676372e+15","9.203685570129364e+15","13.47923913043477","18.63","8.92","2.6829447484946645","7.198192523475099",0,0,0,18107,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:39+02","2022-07-19 22:32:02+02","287","1658262699","1658262722","23","12.478260869565217","9.20366607665352e+15","9.203689433260524e+15","20.92445993031358","23.24","18.58","1.3295817883005225","1.7677877317804158",0,0,0,18220,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:39+02","2022-07-19 22:32:03+02","1362","1658262699","1658262723","24","56.75","9.203670742679734e+15","9.203694910169768e+15","15.31968428781201","23.38","8.62","3.9182520736228175","15.352699312449507",0,0,0,18255,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:44+02","2022-07-19 22:32:04+02","47","1658262704","1658262724","20","2.35","9.2036762572544e+15","9.203696427510504e+15","19.745531914893615","20.14","19.4","0.23247074159650175","0.05404264569842748",0,0,0,17014,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:45+02","2022-07-19 22:32:05+02","488","1658262705","1658262725","20","24.4","9.203677025752146e+15","9.203696659700612e+15","15.202336065573768","19.4","10.72","2.427349445879855","5.892025332413238",0,0,0,17289,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:50+02","2022-07-19 22:32:13+02","400","1658262710","1658262733","23","17.391304347826086","9.203676625043204e+15","9.203700433179866e+15","20.32445","23.62","16.98","1.9169454601639317","3.6746798972431076",0,0,0,18139,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:56+02","2022-07-19 22:32:14+02","440","1658262716","1658262734","18","24.444444444444443","9.203683111693718e+15","9.203700637589414e+15","13.49227272727273","17.32","9.59","2.2139266836393046","4.90147136053013",0,0,0,18149,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:54+02","2022-07-19 22:32:17+02","324","1658262714","1658262737","23","14.08695652173913","9.203680983175088e+15","9.203704425989804e+15","20.696172839506175","23.31","18.16","1.4926097143954626","2.2278837595077046",0,0,0,18231,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:53+02","2022-07-19 22:32:18+02","1404","1658262713","1658262738","25","56.16","9.203685350413284e+15","9.203709917107786e+15","15.484821937321946","24.12","8.88","3.9758110972875156","15.807073881314558",0,0,0,18262,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:54+02","2022-07-19 22:32:19+02","71","1658262714","1658262739","25","2.84","9.203685561123182e+15","9.20371142705653e+15","25.142394366197177","25.83","24.51","0.3731352293691639","0.13922989939637853",0,0,0,17179,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:31:55+02","2022-07-19 22:32:20+02","714","1658262715","1658262740","25","28.56","9.203686837215992e+15","9.203711807527752e+15","17.632689075630203","24.59","10.97","3.7594834992177195","14.13371618089031",0,0,0,17290,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:04+02","2022-07-19 22:32:28+02","440","1658262724","1658262748","24","18.333333333333332","9.203691000406014e+15","9.20371543289395e+15","20.52090909090908","24.19","16.86","2.074277675063223","4.302627873265689",0,0,0,18140,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:12+02","2022-07-19 22:32:29+02","407","1658262732","1658262749","17","23.941176470588236","9.203698460972324e+15","9.203715625127632e+15","13.539410319410331","16.97","9.9","2.0027787706408566","4.011122804129702",0,0,0,18166,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:09+02","2022-07-19 22:32:32+02","308","1658262729","1658262752","23","13.391304347826088","9.203695464653032e+15","9.203719319830602e+15","20.99623376623376","23.8","18.48","1.5185300958544539","2.3059336520157365",0,0,0,18230,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:09+02","2022-07-19 22:32:33+02","1362","1658262729","1658262753","24","56.75","9.203700843168934e+15","9.203724917472524e+15","15.445264317180603","23.67","9.16","3.826184943681092","14.63969122325188",0,0,0,18245,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:09+02","2022-07-19 22:32:34+02","68","1658262729","1658262754","25","2.72","9.203700605603822e+15","9.203726427907488e+15","25.120294117647052","25.79","24.33","0.3748909118474023","0.14054319578577676",0,0,0,17033,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:10+02","2022-07-19 22:32:35+02","745","1658262730","1658262755","25","29.8","9.203701687768222e+15","9.203726694811108e+15","17.716751677852347","24.74","10.71","4.014017900189059","16.112339703038185",0,0,0,17123,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:19+02","2022-07-19 22:32:43+02","590","1658262739","1658262763","24","24.583333333333332","9.20370554033688e+15","9.203730366889212e+15","19.426050847457645","24.68","14.22","2.9931288313644804","8.958820201145299",0,0,0,18112,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:29+02","2022-07-19 22:32:44+02","267","1658262749","1658262764","15","17.8","9.203716154429274e+15","9.203730628420428e+15","11.999101123595505","14.37","9.55","1.3871266134045857","1.9241202416152747",0,0,0,18091,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:24+02","2022-07-19 22:32:47+02","301","1658262744","1658262767","23","13.08695652173913","9.2037105158498e+15","9.203734433230532e+15","21.080730897009982","23.8","18.3","1.5086727491437153","2.2760934640088557",0,0,0,18260,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:24+02","2022-07-19 22:32:48+02","1397","1658262744","1658262768","24","58.208333333333336","9.20371552993984e+15","9.203739817015716e+15","15.344044380816046","23.98","8.46","4.03077502637088","16.24714731321517",0,0,0,18258,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:24+02","2022-07-19 22:32:50+02","1041","1658262744","1658262770","26","40.03846153846154","9.203715991887444e+15","9.203741890102726e+15","15.805437079731016","25.45","5.89","5.704409025728787","32.540282332816055",0,0,0,17288,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:34+02","2022-07-19 22:32:58+02","612","1658262754","1658262778","24","25.5","9.203721039336492e+15","9.203745433277488e+15","18.68379084967319","24.14","13.24","3.191527964009596","10.185850745055237",0,0,0,18172,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:32:45+02","2022-07-19 22:32:59+02","226","1658262765","1658262779","14","16.142857142857142","9.203732163335344e+15","9.2037454648193e+15","11.241858407079638","13.27","9.2","1.1522403674176602","1.3276578643067847",0,0,0,18147,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
